tmdb_id,imdb_id,title_year,title,year,runtime_min,avg_rating,bechdel_rating,cluster
335778,tt3231054,Risen (2016),Risen,2016,107,6.4,Unknown,32
7007,tt0107969,Rising Sun (1993),Rising Sun,1993,129,6.3,Fail,67
9346,tt0086200,Risky Business (1983),Risky Business,1983,99,6.8,Pass,81
1936,tt0047422,River of No Return (1954),River of No Return,1954,91,6.6,Unknown,80
21309,tt0091860,River's Edge (1986),River's Edge,1986,99,6.8,Unknown,68
30140,tt0307385,Rivers and Tides (2001),Rivers and Tides,2001,90,7.9,Unknown,63
2287,tt0436724,Rize (2005),Rize,2005,86,7.1,Unknown,101
43089,tt0083000,Road Games (1981),Road Games,1981,101,6.6,Unknown,59
30624,tt0040740,Road House (1948),Road House,1948,95,7.2,Unknown,37
10135,tt0098206,Road House (1989),Road House,1989,114,6.7,Fail,110
9285,tt0215129,Road Trip (2000),Road Trip,2000,93,6.5,Unknown,72
34082,tt0045094,Road to Bali (1952),Road to Bali,1952,91,6.4,Unknown,40
31805,tt0035262,Road to Morocco (1942),Road to Morocco,1942,82,7.0,Unknown,26
118406,tt2290828,Road to Ninja - Naruto the Movie (2012),Road to Ninja - Naruto the Movie,2012,109,7.6,Unknown,42
4147,tt0257044,Road to Perdition (2002),Road to Perdition,2002,117,7.6,Fail,20
13861,tt0032993,Road to Singapore (1940),Road to Singapore,1940,85,6.6,Unknown,26
29021,tt0038032,Road to Utopia (1945),Road to Utopia,1945,90,7.1,Unknown,26
31812,tt0034116,Road to Zanzibar (1941),Road to Zanzibar,1941,91,6.7,Unknown,74
40841,tt0105267,Roadside Prophets (1992),Roadside Prophets,1992,96,6.3,Unknown,76
11780,tt0114287,Rob Roy (1995),Rob Roy,1995,139,6.9,Fail,25
31798,tt0026942,Roberta (1935),Roberta,1935,106,7.0,Pass,56
11886,tt0070608,Robin Hood (1973),Robin Hood,1973,83,7.5,Pass,130
20662,tt0955308,Robin Hood (2010),Robin Hood,2010,140,6.6,Pass,25
375588,tt4532826,Robin Hood (2018),Robin Hood,2018,116,5.4,Fail,42
8005,tt0107977,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights,1993,104,6.7,Pass,128
8367,tt0102798,Robin Hood: Prince of Thieves (1991),Robin Hood: Prince of Thieves,1991,143,6.9,Pass,126
493100,tt7689966,Robin Williams: Come Inside My Mind (2018),Robin Williams: Come Inside My Mind,2018,116,7.9,Unknown,108
10786,tt0075147,Robin and Marian (1976),Robin and Marian,1976,106,6.5,Unknown,77
17696,tt0058529,Robin and the 7 Hoods (1964),Robin and the 7 Hoods,1964,123,6.4,Unknown,23
54979,tt0044386,Robinson Crusoe (1954),Robinson Crusoe,1954,90,6.6,Unknown,92
7348,tt0058530,Robinson Crusoe on Mars (1964),Robinson Crusoe on Mars,1964,110,6.4,Unknown,84
5548,tt0093870,RoboCop (1987),RoboCop,1987,102,7.6,Fail,87
97020,tt1234721,RoboCop (2014),RoboCop,2014,117,6.1,Fail,139
5549,tt0100502,RoboCop 2 (1990),RoboCop 2,1990,117,5.8,Fail,107
5550,tt0107978,RoboCop 3 (1993),RoboCop 3,1993,104,4.2,Pass,107
84329,tt1990314,Robot & Frank (2012),Robot & Frank,2012,89,7.0,Fail,147
15618,tt0102800,Robot Jox (1989),Robot Jox,1989,85,5.5,Unknown,113
240483,tt2145829,Robot Overlords (2014),Robot Overlords,2014,90,4.6,Unknown,91
20032,tt0301777,Robot Stories (2003),Robot Stories,2003,85,6.0,Pass,113
9928,tt0358082,Robots (2005),Robots,2005,91,6.4,Fail,43
8422,tt0054248,Rocco and His Brothers (1960),Rocco and His Brothers,1960,179,8.2,Fail,3
21356,tt0086203,Rock & Rule (1983),Rock & Rule,1983,77,6.4,Unknown,49
26326,tt0079813,Rock 'n' Roll High School (1979),Rock 'n' Roll High School,1979,93,6.6,Pass,81
333667,tt2822672,Rock Dog (2016),Rock Dog,2016,90,6.0,Unknown,130
23825,tt0436727,Rock School (2005),Rock School,2005,93,6.5,Unknown,65
12508,tt0202470,Rock Star (2001),Rock Star,2001,105,6.3,Unknown,101
80585,tt1336608,Rock of Ages (2012),Rock of Ages,2012,123,5.9,Pass,101
253414,tt3164256,Rock the Kasbah (2015),Rock the Kasbah,2015,106,5.5,Unknown,42
20421,tt0102802,Rock-A-Doodle (1991),Rock-A-Doodle,1991,77,6.0,Unknown,145
58434,tt0096003,Rocket Gibraltar (1988),Rocket Gibraltar,1988,99,6.5,Unknown,76
13068,tt0477078,Rocket Science (2007),Rocket Science,2007,101,6.5,Unknown,68
36797,tt0120029,RocketMan (1997),RocketMan,1997,95,5.9,Unknown,74
504608,tt2066051,Rocketman (2019),Rocketman,2019,121,7.3,Pass,129
37744,tt0042897,Rocketship X-M (1950),Rocketship X-M,1950,77,4.9,Unknown,91
13809,tt1032755,RocknRolla (2008),RocknRolla,2008,114,7.2,Fail,112
79464,tt1839596,Rockstar (2011),Rockstar,2011,159,7.8,Unknown,120
1366,tt0075148,Rocky (1976),Rocky,1976,120,8.1,Fail,90
1246,tt0479143,Rocky Balboa (2006),Rocky Balboa,2006,102,7.1,Fail,39
1367,tt0079817,Rocky II (1979),Rocky II,1979,119,7.3,Fail,107
1371,tt0084602,Rocky III (1982),Rocky III,1982,99,6.9,Fail,107
1374,tt0089927,Rocky IV (1985),Rocky IV,1985,91,6.9,Fail,110
1375,tt0100507,Rocky V (1990),Rocky V,1990,104,5.4,Fail,107
19742,tt0049782,Rodan (1956),Rodan,1956,74,6.2,Fail,121
1779,tt0098213,Roger & Me (1989),Roger & Me,1989,91,7.5,Unknown,125
13441,tt0299117,Roger Dodger (2002),Roger Dodger,2002,106,6.8,Unknown,99
13022,tt0479528,Rogue (2007),Rogue,2007,99,6.2,Unknown,140
330459,tt3748528,Rogue One: A Star Wars Story (2016),Rogue One: A Star Wars Story,2016,133,7.8,Pass,11
21039,tt0131566,Rogue Trader (1999),Rogue Trader,1999,101,6.4,Unknown,2
15373,tt0430922,Role Models (2008),Role Models,2008,99,6.8,Fail,75
14544,tt0403455,Roll Bounce (2005),Roll Bounce,2005,112,6.3,Unknown,0
11484,tt0073631,Rollerball (1975),Rollerball,1975,125,6.5,Unknown,24
11535,tt0246894,Rollerball (2002),Rollerball,2002,98,3.2,Unknown,123
10670,tt0076636,Rollercoaster (1977),Rollercoaster,1977,119,6.3,Unknown,79
21948,tt0076637,Rolling Thunder (1977),Rolling Thunder,1977,100,6.9,Unknown,148
574638,tt9577852,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese (2019),Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,142,7.5,Unknown,96
11035,tt0069191,Roma (1972),Roma,1972,120,7.3,Unknown,132
426426,tt6155172,Roma (2018),Roma,2018,135,7.6,Pass,10
804,tt0046250,Roman Holiday (1953),Roman Holiday,1953,118,8.0,Pass,114
413362,tt6000478,"Roman J. Israel, Esq. (2017)","Roman J. Israel, Esq.",2017,122,6.5,Pass,83
16800,tt1157705,Roman Polanski: Wanted and Desired (2008),Roman Polanski: Wanted and Desired,2008,99,7.2,Unknown,7
13994,tt0368222,Romance & Cigarettes (2005),Romance & Cigarettes,2005,105,6.1,Pass,101
26338,tt0194314,Romance (1999),Romance,1999,84,5.2,Unknown,144
9326,tt0088011,Romancing the Stone (1984),Romancing the Stone,1984,106,6.9,Pass,126
51991,tt1565958,Romantics Anonymous (2010),Romantics Anonymous,2010,80,6.9,Pass,41
307,tt0038890,"Rome, Open City (1945)","Rome, Open City",1945,103,8.0,Pass,86
91745,tt1645131,Romeo & Juliet (2013),Romeo & Juliet,2013,118,5.8,Unknown,40
454,tt0117509,Romeo + Juliet (1996),Romeo + Juliet,1996,120,6.7,Pass,77
2088,tt0107983,Romeo Is Bleeding (1993),Romeo Is Bleeding,1993,110,6.5,Unknown,111
2085,tt0165929,Romeo Must Die (2000),Romeo Must Die,2000,115,6.1,Fail,27
43879,tt0028203,Romeo and Juliet (1936),Romeo and Juliet,1936,125,6.4,Pass,9
6003,tt0063518,Romeo and Juliet (1968),Romeo and Juliet,1968,138,7.6,Pass,77
32767,tt0098219,Romero (1989),Romero,1989,102,7.1,Unknown,47
10412,tt0105275,Romper Stomper (1992),Romper Stomper,1992,94,6.8,Unknown,35
9611,tt0120032,Romy and Michele's High School Reunion (1997),Romy and Michele's High School Reunion,1997,92,6.4,Pass,81
482321,tt7504818,Ron's Gone Wrong (2021),Ron's Gone Wrong,2021,107,7.1,Unknown,17
79433,tt1629374,Ronal the Barbarian (2011),Ronal the Barbarian,2011,89,6.5,Unknown,145
361931,tt5065822,Ronaldo (2015),Ronaldo,2015,92,6.3,Unknown,42
271,tt0088015,Ronia: The Robber's Daughter (1984),Ronia: The Robber's Daughter,1984,126,7.3,Unknown,82
8195,tt0122690,Ronin (1998),Ronin,1998,122,7.2,Fail,29
21845,tt0107985,Rookie of the Year (1993),Rookie of the Year,1993,103,6.1,Unknown,6
264644,tt3170832,Room (2015),Room,2015,118,8.1,Pass,78
84330,tt2085910,Room 237 (2012),Room 237,2012,102,6.2,Unknown,100
15938,tt0030696,Room Service (1938),Room Service,1938,78,6.6,Unknown,26
43103,tt0053226,Room at the Top (1958),Room at the Top,1958,115,7.5,Unknown,119
48650,tt1263750,Room in Rome (2010),Room in Rome,2010,107,6.0,Pass,144
161495,tt0114296,Roommates (1995),Roommates,1995,108,6.4,Unknown,122
17538,tt0073636,Rooster Cogburn (1975),Rooster Cogburn,1975,108,6.8,Unknown,80
1580,tt0040746,Rope (1948),Rope,1948,80,7.9,Fail,66
31165,tt0417791,Rory O'Shea Was Here (2004),Rory O'Shea Was Here,2004,104,7.7,Unknown,90
636565,tt10287954,Rose Island (2020),Rose Island,2020,117,7.0,Unknown,116
805,tt0063522,Rosemary's Baby (1968),Rosemary's Baby,1968,137,8.0,Pass,118
18971,tt0100519,Rosencrantz & Guildenstern Are Dead (1990),Rosencrantz & Guildenstern Are Dead,1990,117,7.3,Fail,99
6317,tt0298131,Rosenstrasse (2003),Rosenstrasse,2003,136,6.7,Unknown,48
11489,tt0200071,Rosetta (1999),Rosetta,1999,95,7.4,Unknown,63
222649,tt2752688,Rosewater (2014),Rosewater,2014,103,6.6,Fail,47
25624,tt0120036,Rosewood (1997),Rosewood,1997,142,7.2,Unknown,47
103793,tt0163185,Rosie (1998),Rosie,1998,97,7.4,Unknown,8
17593,tt1345734,Rough Cut (2008),Rough Cut,2008,113,7.0,Unknown,23
45671,tt0114303,Rough Magic (1995),Rough Magic,1995,104,5.5,Unknown,40
397422,tt4799050,Rough Night (2017),Rough Night,2017,101,5.3,Pass,34
64963,tt0062218,Rough Night in Jericho (1967),Rough Night in Jericho,1967,104,6.4,Unknown,40
10220,tt0128442,Rounders (1998),Rounders,1998,121,7.3,Fail,112
2094,tt0058534,Roustabout (1964),Roustabout,1964,101,6.0,Unknown,42
11584,tt0093886,Roxanne (1987),Roxanne,1987,107,6.6,Unknown,41
20043,tt0093207,Royal Space Force: The Wings of Honneamise (1987),Royal Space Force: The Wings of Honneamise,1987,121,7.2,Unknown,49
18646,tt0043983,Royal Wedding (1951),Royal Wedding,1951,93,6.7,Unknown,56
45649,tt1612774,Rubber (2010),Rubber,2010,82,5.7,Pass,28
543033,tt6241872,"Ruben Brandt, Collector (2018)","Ruben Brandt, Collector",2018,96,7.4,Unknown,49
7229,tt0310203,Ruby & Quentin (2003),Ruby & Quentin,2003,85,7.1,Unknown,104
175774,tt2418558,Ruby Red (2013),Ruby Red,2013,122,6.0,Unknown,92
103332,tt1839492,Ruby Sparks (2012),Ruby Sparks,2012,104,7.2,Pass,5
47889,tt0108000,Ruby in Paradise (1993),Ruby in Paradise,1993,114,6.9,Pass,1
244403,tt1798243,Rudderless (2014),Rudderless,2014,105,7.4,Unknown,120
24254,tt0098230,Rude Awakening (1989),Rude Awakening,1989,100,4.8,Unknown,74
27930,tt0081441,Rude Boy (1980),Rude Boy,1980,133,6.4,Unknown,101
4786,tt0405393,Rudo y Cursi (2008),Rudo y Cursi,2008,103,6.7,Unknown,78
14534,tt0108002,Rudy (1993),Rudy,1993,114,7.5,Unknown,117
20694,tt0337711,Rugrats Go Wild (2003),Rugrats Go Wild,2003,80,5.6,Pass,6
16340,tt0213203,Rugrats in Paris (2000),Rugrats in Paris,2000,78,6.2,Pass,6
291328,tt1974420,Rules Don't Apply (2016),Rules Don't Apply,2016,127,5.7,Unknown,76
10479,tt0160797,Rules of Engagement (2000),Rules of Engagement,2000,128,6.4,Unknown,50
232,tt0086216,Rumble Fish (1983),Rumble Fish,1983,94,7.1,Fail,35
33542,tt0113326,Rumble in the Bronx (1995),Rumble in the Bronx,1995,87,6.8,Fail,27
2800,tt0398375,Rumor Has It... (2005),Rumor Has It...,2005,97,5.5,Pass,15
48129,tt0102818,Run (1991),Run,1991,91,6.2,Unknown,21
546121,tt8633478,Run (2020),Run,2020,90,6.7,Pass,109
241554,tt2199571,Run All Night (2015),Run All Night,2015,114,6.6,Fail,97
7942,tt0425413,Run Fatboy Run (2007),Run Fatboy Run,2007,100,6.5,Fail,104
629017,tt11456054,Run Hide Fight (2020),Run Hide Fight,2020,109,6.3,Pass,40
104,tt0130827,Run Lola Run (1998),Run Lola Run,1998,80,7.6,Pass,5
14923,tt0258100,Run Ronnie Run (2002),Run Ronnie Run,2002,86,6.2,Unknown,75
18784,tt0052151,Run Silent Run Deep (1958),Run Silent Run Deep,1958,93,7.3,Fail,36
9507,tt0088024,Runaway (1984),Runaway,1984,100,5.9,Unknown,113
4806,tt0163187,Runaway Bride (1999),Runaway Bride,1999,116,5.6,Fail,15
11329,tt0313542,Runaway Jury (2003),Runaway Jury,2003,127,7.1,Fail,67
11893,tt0089941,Runaway Train (1985),Runaway Train,1985,111,7.2,Unknown,35
146238,tt2364841,Runner Runner (2013),Runner Runner,2013,88,5.6,Fail,2
2463,tt0216165,Running Out of Time (1999),Running Out of Time,1999,93,7.3,Unknown,108
259557,tt0081445,Running Scared (1980),Running Scared,1980,96,4.9,Unknown,60
15698,tt0091875,Running Scared (1986),Running Scared,1986,107,6.5,Unknown,110
7304,tt0404390,Running Scared (2006),Running Scared,2006,122,7.3,Unknown,29
18197,tt0096018,Running on Empty (1988),Running on Empty,1988,116,7.6,Unknown,39
7510,tt0439289,Running with Scissors (2006),Running with Scissors,2006,116,6.1,Pass,28
127533,tt1979319,Rurouni Kenshin Part I: Origins (2012),Rurouni Kenshin Part I: Origins,2012,134,7.4,Pass,49
221731,tt3029558,Rurouni Kenshin Part II: Kyoto Inferno (2014),Rurouni Kenshin Part II: Kyoto Inferno,2014,138,7.5,Unknown,93
221732,tt3029556,Rurouni Kenshin: The Legend Ends (2014),Rurouni Kenshin: The Legend Ends,2014,134,7.5,Unknown,141
20289,tt0102820,Rush (1991),Rush,1991,120,6.7,Unknown,111
96721,tt1979320,Rush (2013),Rush,2013,123,8.1,Fail,90
2109,tt0120812,Rush Hour (1998),Rush Hour,1998,98,7.1,Fail,27
5175,tt0266915,Rush Hour 2 (2001),Rush Hour 2,2001,90,6.7,Pass,27
5174,tt0293564,Rush Hour 3 (2007),Rush Hour 3,2007,91,6.3,Fail,27
41120,tt1545103,Rush: Beyond the Lighted Stage (2010),Rush: Beyond the Lighted Stage,2010,107,8.4,Unknown,65
11545,tt0128445,Rushmore (1998),Rushmore,1998,93,7.6,Pass,99
16646,tt0318034,Russian Ark (2002),Russian Ark,2002,99,7.2,Unknown,132
1826,tt0409184,Russian Dolls (2005),Russian Dolls,2005,125,6.9,Unknown,41
561362,tt6610158,Rust Creek (2018),Rust Creek,2018,108,5.9,Unknown,79
97365,tt2053425,Rust and Bone (2012),Rust and Bone,2012,120,7.4,Unknown,10
19014,tt0089945,Rustlers' Rhapsody (1985),Rustlers' Rhapsody,1985,88,6.4,Unknown,13
12151,tt0091877,Ruthless People (1986),Ruthless People,1986,93,6.9,Pass,104
38953,tt0066319,Ryan's Daughter (1970),Ryan's Daughter,1970,200,7.4,Unknown,77
17532,tt1231277,S. Darko (2009),S. Darko,2009,103,3.6,Unknown,107
29444,tt0111048,S.F.W. (1994),S.F.W.,1994,96,5.8,Unknown,76
27225,tt0083015,S.O.B. (1981),S.O.B.,1981,122,6.4,Unknown,13
9257,tt0257076,S.W.A.T. (2003),S.W.A.T.,2003,117,6.1,Pass,105
9296,tt0258153,S1m0ne (2002),S1m0ne,2002,117,6.1,Pass,113
595743,tt4479380,SAS: Rise of the Black Swan (2021),SAS: Rise of the Black Swan,2021,124,5.3,Unknown,21
6396,tt0133189,SLC Punk! (1998),SLC Punk!,1998,97,7.3,Fail,68
184149,tt2204371,SOMM (2012),SOMM,2012,94,7.0,Unknown,62
12684,tt0028212,Sabotage (1936),Sabotage,1936,76,7.0,Pass,59
144336,tt1742334,Sabotage (2014),Sabotage,2014,109,5.7,Pass,97
31997,tt0035279,Saboteur (1942),Saboteur,1942,109,7.1,Fail,66
6620,tt0047437,Sabrina (1954),Sabrina,1954,113,7.6,Pass,41
11860,tt0114319,Sabrina (1995),Sabrina,1995,127,6.3,Pass,89
48211,tt0067698,Sacco & Vanzetti (1971),Sacco & Vanzetti,1971,125,7.7,Unknown,19
32646,tt0114323,Safe (1995),Safe,1995,119,7.1,Pass,54
72387,tt1656190,Safe (2012),Safe,2012,94,6.5,Fail,97
112949,tt1702439,Safe Haven (2013),Safe Haven,2013,115,6.7,Pass,89
28123,tt0120051,Safe House (1998),Safe House,1998,112,6.8,Unknown,79
59961,tt1599348,Safe House (2012),Safe House,2012,115,6.7,Unknown,60
16155,tt0120813,Safe Men (1998),Safe Men,1998,88,5.8,Fail,13
49803,tt0111054,Safe Passage (1994),Safe Passage,1994,98,6.3,Unknown,116
22596,tt0014429,Safety Last! (1923),Safety Last!,1923,74,8.1,Fail,52
84332,tt1862079,Safety Not Guaranteed (2012),Safety Not Guaranteed,2012,86,6.9,Pass,127
18783,tt0036323,Sahara (1943),Sahara,1943,97,7.5,Fail,137
7364,tt0318649,Sahara (2005),Sahara,2005,124,6.1,Unknown,105
37100,tt0106417,Sailor Moon R: The Movie: The Promise of the Rose (1993),Sailor Moon R: The Movie: The Promise of the Rose,1993,61,7.7,Pass,49
576005,tt9016016,Saint Frances (2019),Saint Frances,2019,101,7.1,Pass,76
221667,tt2707848,Saint Laurent (2014),Saint Laurent,2014,150,6.1,Unknown,61
575776,tt7557108,Saint Maud (2019),Saint Maud,2019,84,6.6,Unknown,35
25248,tt0384488,Saint Ralph (2004),Saint Ralph,2004,98,7.3,Unknown,39
10105,tt0373283,Saints and Soldiers (2003),Saints and Soldiers,2003,90,6.6,Unknown,137
45129,tt0096028,Salaam Bombay! (1988),Salaam Bombay!,1988,113,7.9,Unknown,94
15084,tt0456165,Salaam Namaste (2005),Salaam Namaste,2005,158,6.2,Unknown,89
27375,tt0064921,Salesman (1969),Salesman,1969,91,7.6,Unknown,54
81025,tt1441952,Salmon Fishing in the Yemen (2011),Salmon Fishing in the Yemen,2011,107,6.8,Fail,89
70842,tt0096029,Salome's Last Dance (1988),Salome's Last Dance,1988,89,6.4,Unknown,9
40394,tt0075163,Salon Kitty (1976),Salon Kitty,1976,129,5.4,Unknown,144
27576,tt0944835,Salt (2010),Salt,2010,100,6.5,Pass,60
6106,tt0091886,Salvador (1986),Salvador,1986,122,7.3,Unknown,69
438740,tt6537238,Salyut-7: The True Story of the Soviet 'Apollo 13' (2017),Salyut-7: The True Story of the Soviet 'Apollo 13',2017,111,7.2,Unknown,91
5336,tt0073650,"Salò, or the 120 Days of Sodom (1975)","Salò, or the 120 Days of Sodom",1975,117,5.8,Pass,58
629176,tt5500218,Samaritan (2022),Samaritan,2022,102,5.7,Unknown,21
1279,tt0397619,Samaritan Girl (2004),Samaritan Girl,2004,97,7.0,Unknown,35
65142,tt0089957,Samaya obayatelnaya i privlekatelnaya (1985),Samaya obayatelnaya i privlekatelnaya,1985,81,7.4,Unknown,40
269148,tt3399024,Samba (2014),Samba,2014,118,6.7,Unknown,120
2817,tt0119828,Same Old Song (1997),Same Old Song,1997,120,7.3,Unknown,61
37672,tt0078199,"Same Time, Next Year (1978)","Same Time, Next Year",1978,119,7.2,Unknown,41
408435,tt5287168,Sami Blood (2016),Sami Blood,2016,110,7.2,Unknown,71
42013,tt0093913,Sammy and Rosie Get Laid (1987),Sammy and Rosie Get Laid,1987,101,6.6,Unknown,51
8341,tt0196069,Samsara (2001),Samsara,2001,138,7.7,Fail,94
89708,tt0770802,Samsara (2011),Samsara,2011,102,8.4,Fail,106
65374,tt0130236,Samurai Cop (1991),Samurai Cop,1991,96,4.5,Fail,123
10686,tt0170544,Samurai Fiction (1998),Samurai Fiction,1998,111,7.2,Unknown,93
31372,tt0047444,Samurai I: Musashi Miyamoto (1954),Samurai I: Musashi Miyamoto,1954,93,7.4,Unknown,19
31374,tt0048579,Samurai II: Duel at Ichijoji Temple (1955),Samurai II: Duel at Ichijoji Temple,1955,104,7.3,Unknown,93
31378,tt0049710,Samurai III: Duel at Ganryu Island (1956),Samurai III: Duel at Ganryu Island,1956,105,7.5,Unknown,93
27031,tt0061847,Samurai Rebellion (1967),Samurai Rebellion,1967,128,8.3,Unknown,3
254128,tt2126355,San Andreas (2015),San Andreas,2015,114,6.1,Pass,143
43881,tt0028216,San Francisco (1936),San Francisco,1936,115,7.1,Fail,9
48340,tt0881320,Sanctum (2011),Sanctum,2011,108,5.9,Unknown,102
390054,tt2582576,Sand Castle (2017),Sand Castle,2017,113,6.3,Fail,31
18712,tt0041841,Sands of Iwo Jima (1949),Sands of Iwo Jima,1949,100,7.0,Unknown,137
419700,tt5893332,Sandy Wexler (2017),Sandy Wexler,2017,130,5.3,Unknown,74
11712,tt0056443,Sanjuro (1962),Sanjuro,1962,96,8.0,Pass,3
1563,tt0084628,Sans Soleil (1983),Sans Soleil,1983,100,7.7,Unknown,63
35022,tt0036400,Sanshiro Sugata (1943),Sanshiro Sugata,1943,79,6.7,Fail,49
20532,tt0047445,Sansho the Bailiff (1954),Sansho the Bailiff,1954,124,8.3,Unknown,3
13764,tt0089961,Santa Claus (1985),Santa Claus,1985,107,6.3,Unknown,82
32307,tt0058548,Santa Claus Conquers the Martians (1964),Santa Claus Conquers the Martians,1964,81,2.8,Unknown,123
14645,tt0084555,Santa Claus Is a Stinker (1982),Santa Claus Is a Stinker,1982,88,7.4,Unknown,52
1718,tt0033021,Santa Fe Trail (1940),Santa Fe Trail,1940,110,6.2,Fail,40
19236,tt0098253,Santa Sangre (1989),Santa Sangre,1989,123,7.5,Unknown,124
31388,tt0117550,Santa with Muscles (1996),Santa with Muscles,1996,97,2.7,Unknown,40
12591,tt0393685,Santa's Slay (2005),Santa's Slay,2005,78,5.4,Unknown,140
35936,tt0105316,Sarafina! (1992),Sarafina!,1992,117,6.3,Pass,101
16156,tt0422528,Sarah Silverman: Jesus Is Magic (2005),Sarah Silverman: Jesus Is Magic,2005,72,6.5,Unknown,13
53457,tt1668200,Sarah's Key (2010),Sarah's Key,2010,111,7.5,Pass,48
31524,tt0200087,Sarfarosh (1999),Sarfarosh,1999,174,8.1,Unknown,83
13742,tt0450843,Satan (2006),Satan,2006,95,5.6,Unknown,140
467012,tt7076834,Satan's Slaves (2017),Satan's Slaves,2017,107,6.5,Unknown,4
31414,tt0111341,Satantango (1994),Satantango,1994,439,8.2,Unknown,106
17126,tt0096037,Satisfaction (1988),Satisfaction,1988,92,5.0,Pass,0
11009,tt0076666,Saturday Night Fever (1977),Saturday Night Fever,1977,119,6.8,Fail,101
37230,tt0054269,Saturday Night and Sunday Morning (1960),Saturday Night and Sunday Morning,1960,89,7.5,Unknown,3
20472,tt0083033,Saturday the 14th (1981),Saturday the 14th,1981,75,4.6,Unknown,121
11163,tt0064940,Satyricon (1969),Satyricon,1969,129,6.8,Unknown,124
16166,tt1124394,Sauna (2008),Sauna,2008,83,6.2,Fail,118
223702,tt1700841,Sausage Party (2016),Sausage Party,2016,89,6.1,Pass,75
10822,tt0379976,Savage Grace (2007),Savage Grace,2007,97,5.7,Unknown,144
41878,tt0105032,Savage Nights (1992),Savage Nights,1992,126,6.8,Unknown,144
82525,tt1615065,Savages (2012),Savages,2012,131,6.4,Pass,23
17132,tt0084633,Savannah Smiles (1982),Savannah Smiles,1982,105,7.2,Unknown,39
653569,tt7873348,Save Yourselves! (2020),Save Yourselves!,2020,93,5.8,Unknown,42
84333,tt1965065,Save the Date (2012),Save the Date,2012,97,5.7,Fail,100
11297,tt0354668,Save the Green Planet! (2003),Save the Green Planet!,2003,117,7.1,Unknown,116
9816,tt0206275,Save the Last Dance (2001),Save the Last Dance,2001,112,6.2,Pass,0
38714,tt0070640,Save the Tiger (1973),Save the Tiger,1973,100,6.9,Unknown,1
